1	1	16.85	0.1685
1	10001	16.85	0.337
1	20001	16.85	0.5055
1	30001	16.85	0.674
1	40001	16.85	0.8425
1	50001	16.85	1.011
1	60001	16.85	1.1795
1	70001	16.85	1.348
1	80001	16.85	1.5165
1	90001	16.85	1.685
1	100001	16.85	1.8535
1	110001	16.85	2.022
1	120001	16.85	2.1905
1	130001	16.85	2.359
1	140001	16.85	2.5275
1	150001	16.85	2.696
1	160001	16.85	2.8645
1	170001	16.85	3.033
1	180001	16.85	3.2015
1	190001	16.85	3.37
1	200001	16.85	3.5385
1	210001	16.85	3.707
1	220001	16.85	3.8755
1	230001	16.85	4.044
1	240001	16.85	4.2125
1	250001	16.85	4.381
1	260001	16.85	4.5495
1	270001	16.85	4.718
1	280001	16.85	4.8865
1	290001	16.85	5.055
1	300001	16.85	5.2235
1	310001	16.85	5.392
1	320001	16.85	5.5605
1	330001	16.85	5.729
1	340001	16.85	5.8975
1	350001	16.85	6.066
1	360001	16.85	6.2345
1	370001	16.85	6.403
1	380001	16.85	6.5715
1	390001	16.85	6.74
1	400001	16.85	6.9085
1	410001	16.85	7.077
1	420001	16.85	7.2455
1	430001	16.85	7.414
1	440001	16.85	7.5825
1	450001	16.85	7.751
1	460001	16.85	7.9195
1	470001	16.85	8.088
1	480001	16.85	8.2565
1	490001	16.85	8.425
1	500001	16.85	8.5935
1	510001	16.85	8.762
1	520001	16.85	8.9305
1	530001	16.85	9.099
1	540001	16.85	9.2675
1	550001	16.85	9.436
1	560001	16.85	9.6045
1	570001	16.85	9.773
1	580001	16.85	9.9415
1	590001	16.85	10.11
1	600001	16.85	10.2785
1	610001	16.85	10.447
1	620001	16.85	10.6155
1	630001	16.85	10.784
1	640001	16.85	10.9525
1	650001	16.85	11.121
1	660001	16.85	11.2895
1	670001	16.85	11.458
1	680001	16.85	11.6265
1	690001	16.85	11.795
1	700001	16.85	11.9635
1	710001	16.85	12.132
1	720001	16.85	12.3005
1	730001	16.85	12.469
1	740001	16.85	12.6375
1	750001	16.85	12.806
1	760001	16.85	12.9745
1	770001	16.85	13.143
1	780001	16.85	13.3115
1	790001	16.85	13.48
1	800001	16.85	13.6485
1	810001	16.85	13.817
1	820001	16.85	13.9855
1	830001	16.85	14.154
1	840001	16.85	14.3225
1	850001	16.85	14.491
1	860001	16.85	14.6595
1	870001	16.85	14.828
1	880001	16.85	14.9965
1	890001	16.85	15.165
1	900001	16.85	15.3335
1	910001	16.85	15.502
1	920001	16.85	15.6705
1	930001	16.85	15.839
1	940001	16.85	16.0075
1	950001	16.85	16.176
1	960001	16.85	16.3445
1	970001	16.85	16.513
1	980001	16.85	16.6815
1	990001	16.85	16.85
1	1000001	16.85	17.0185
1	1010001	16.85	17.187
1	1020001	16.85	17.3555
1	1030001	16.85	17.524
1	1040001	16.85	17.6925
1	1050001	16.85	17.861
1	1060001	16.85	18.0295
1	1070001	16.85	18.198
1	1080001	16.85	18.3665
1	1090001	16.85	18.535
1	1100001	16.85	18.7035
1	1110001	16.85	18.872
1	1120001	16.85	19.0405
1	1130001	16.85	19.209
1	1140001	16.85	19.3775
1	1150001	16.85	19.546
1	1160001	16.85	19.7145
1	1170001	16.85	19.883
1	1180001	16.85	20.0515
1	1190001	16.85	20.22
1	1200001	16.85	20.3885
1	1210001	16.85	20.557
1	1220001	16.85	20.7255
1	1230001	16.85	20.894
1	1240001	16.85	21.0625
1	1250001	16.85	21.231
1	1260001	16.85	21.3995
1	1270001	16.85	21.568
1	1280001	16.85	21.7365
1	1290001	16.85	21.905
1	1300001	16.85	22.0735
1	1310001	16.85	22.242
1	1320001	16.85	22.4105
1	1330001	16.85	22.579
1	1340001	16.85	22.7475
1	1350001	16.85	22.916
1	1360001	16.85	23.0845
1	1370001	16.85	23.253
1	1380001	16.85	23.4215
1	1390001	16.85	23.59
1	1400001	16.85	23.7585
1	1410001	16.85	23.927
1	1420001	16.85	24.0955
1	1430001	16.85	24.264
1	1440001	16.85	24.4325
1	1450001	16.85	24.601
1	1460001	16.85	24.7695
1	1470001	16.85	24.938
1	1480001	16.85	25.1065
1	1490001	16.85	25.275
1	1500001	16.85	25.4435
1	1510001	16.85	25.612
1	1520001	16.85	25.7805
1	1530001	16.85	25.949
1	1540001	16.85	26.1175
1	1550001	16.85	26.286
1	1560001	16.85	26.4545
1	1570001	16.85	26.623
1	1580001	16.85	26.7915
1	1590001	16.85	26.96
1	1600001	16.85	27.1285
1	1610001	16.85	27.297
1	1620001	16.85	27.4655
1	1630001	16.85	27.634
1	1640001	16.85	27.8025
1	1650001	16.85	27.971
1	1660001	16.85	28.1395
1	1670001	16.85	28.308
1	1680001	16.85	28.4765
